Series_reference,Period,Data_value,STATUS,UNITS,MAGNITUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEQ.SG02NAC17P61P,1998.03,933,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1998.06,843,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1998.09,618,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1998.12,615,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1999.03,893,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1999.06,830,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1999.09,719,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1999.12,676,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2000.03,1109,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2000.06,1022,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2000.09,807,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2000.12,925,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2001.03,1277,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2001.06,1361,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2001.09,913,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2001.12,958,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2002.03,1372,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2002.06,1377,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2002.09,835,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2002.12,874,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2003.03,1317,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2003.06,1229,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2003.09,856,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2003.12,899,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2004.03,1395,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2004.06,1497,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2004.09,941,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2004.12,928,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2005.03,1507,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2005.06,1386,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2005.09,977,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2005.12,981,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2006.03,1267,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2006.06,1480,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2006.09,1095,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2006.12,1042,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2007.03,1420,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2007.06,1276,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2007.09,910,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2007.12,966,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2008.03,1504,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2008.06,1565,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2008.09,1162,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2008.12,1233,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2009.03,1836,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2009.06,1677,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2009.09,962,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2009.12,1030,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2010.03,1663,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2010.06,1729,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2010.09,890,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2010.12,1151,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2011.03,1780,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2011.06,1940,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2011.09,1066,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2011.12,1124,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2012.03,1641,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2012.06,1682,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2012.09,1087,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2012.12,1175,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2013.03,1782,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2013.06,1650,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2013.09,1082,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2013.12,1209,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2014.03,1987,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2014.06,1788,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2014.09,1151,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2014.12,1433,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2015.03,2262,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2015.06,1981,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2015.09,1486,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2015.12,1590,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2016.03,2012,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2016.06,2016,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2016.09,1109,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2016.12,1258,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2017.03,2100,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2017.06,2087,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2017.09,1237,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2017.12,1730,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2018.03,2289,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2018.06,2376,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2018.09,1601,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2018.12,1793,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2019.03,2502,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2019.06,2427,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2019.09,1591,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2019.12,2149,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2020.03,2716,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2020.06,2422,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2020.09,1599,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2020.12,1887,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2021.03,2528,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2021.06,2587,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2021.09,2008,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2021.12,2291,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2022.03,2917,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2022.06,2962,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2022.09,2435,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2022.12,2161,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2023.03,2496,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2023.06,2778,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2023.09,1963,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2023.12,2190,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2024.03,2438,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2024.06,2727,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2024.09,1753,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2024.12,2348,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2025.03,3108,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2025.06,3060,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2025.09,2098,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2025.12,2838,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,2026.03,3465,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61Q,1990.06,787,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Dairy Products,,,
SNEQ.SG02NAC17P61Q,1990.09,595,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Dairy Products,,,
SNEQ.SG02NAC17P61Q,1990.12,608,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Dairy Products,,,
SNEQ.SG02NAC17P61Q,1991.03,771,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Dairy Products,,,
SNEQ.SG02NAC17P61Q,1991.06,639,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Dairy Products,,,
SNEQ.SG02NAC17P61Q,1991.09,619,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Dairy Products,,,
SNEQ.SG02NAC17P61Q,1991.12,817,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Dairy Products,,,
SNEQ.SG02NAC17P61Q,1992.03,607,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Dairy Products,,,
